id_pagamento,id_fatura,id_cliente,data_pagamento,valor_pagamento
PG-1483-13,1483-13,1483,2024-01-05,15340.42
PG-1484-3,1484-3,1484,2023-03-25,1567.11
PG-1484-5,1484-5,1484,2023-05-03,17869.95
PG-1484-6,1484-6,1484,2023-07-03,9762.88
PG-1484-7,1484-7,1484,2023-08-03,34661.71
PG-1484-9,1484-9,1484,2023-09-26,825.27
PG-1484-11,1484-11,1484,2023-11-22,16060.16
PG-1484-12,1484-12,1484,2023-12-23,3573.55
PG-1484-13,1484-13,1484,2024-01-22,19430.27
PG-1485-1,1485-1,1485,2023-01-19,6556.18
PG-1485-3,1485-3,1485,2023-03-24,17795.21
PG-1485-4,1485-4,1485,2023-04-12,54203.92
PG-1485-5,1485-5,1485,2023-05-01,14319.71
PG-1485-8,1485-8,1485,2023-08-28,22998.76
PG-1485-9,1485-9,1485,2023-09-17,50360.6
PG-1485-11,1485-11,1485,2023-12-03,10258.41
PG-1486-1,1486-1,1486,2023-01-08,6490.77
PG-1486-2,1486-2,1486,2023-03-05,10009.69
PG-1486-3,1486-3,1486,2023-03-09,26935.77
PG-1486-5,1486-5,1486,2023-05-06,8679.64
PG-1486-6,1486-6,1486,2023-06-17,16646.67
PG-1486-8,1486-8,1486,2023-08-13,1919.44
PG-1486-12,1486-12,1486,2023-12-22,56386.2
PG-1486-13,1486-13,1486,2024-01-07,19287.98
PG-1487-1,1487-1,1487,2023-01-18,52381.46
PG-1487-2,1487-2,1487,2023-02-04,3470.59
PG-1487-4,1487-4,1487,2023-04-07,231.27
PG-1487-5,1487-5,1487,2023-05-26,8074.44
PG-1487-6,1487-6,1487,2023-06-30,7415.64
PG-1487-7,1487-7,1487,2023-07-28,47460.24
PG-1487-8,1487-8,1487,2023-08-27,59496.97
PG-1487-9,1487-9,1487,2023-09-22,1909.62
PG-1487-11,1487-11,1487,2023-11-22,733.86
PG-1487-12,1487-12,1487,2023-12-30,25818.88
PG-1488-1,1488-1,1488,2023-01-02,3541.09
PG-1488-2,1488-2,1488,2023-02-06,805.89
PG-1488-5,1488-5,1488,2023-05-11,575.48
PG-1488-6,1488-6,1488,2023-06-08,30400.85
PG-1488-7,1488-7,1488,2023-07-09,3607.35
PG-1488-8,1488-8,1488,2023-08-17,15949.04
PG-1488-9,1488-9,1488,2023-09-05,11776.03
PG-1488-11,1488-11,1488,2023-11-03,31725.82
PG-1488-12,1488-12,1488,2023-12-01,3393.08
PG-1488-13,1488-13,1488,2024-01-21,3772.76
PG-1489-3,1489-3,1489,2023-03-28,1188.92
PG-1489-4,1489-4,1489,2023-04-22,32000.46
PG-1489-5,1489-5,1489,2023-06-07,37151.06
PG-1489-6,1489-6,1489,2023-06-10,21872.34
PG-1489-7,1489-7,1489,2023-07-10,17113.85
PG-1489-8,1489-8,1489,2023-09-03,25640.67
PG-1489-9,1489-9,1489,2023-09-30,3046.35
PG-1489-10,1489-10,1489,2023-10-03,26911.57
PG-1489-11,1489-11,1489,2023-11-09,2209.81
PG-1489-12,1489-12,1489,2023-12-05,49701.31
PG-1490-1,1490-1,1490,2023-01-09,32297.38
PG-1490-4,1490-4,1490,2023-04-07,9126.79
PG-1490-5,1490-5,1490,2023-05-02,20838.89
PG-1490-7,1490-7,1490,2023-07-27,13213.21
PG-1490-8,1490-8,1490,2023-08-09,39351.71
PG-1490-9,1490-9,1490,2023-09-03,36503.55
PG-1490-12,1490-12,1490,2023-12-08,15052.17
PG-1490-13,1490-13,1490,2024-01-15,7630.94
PG-1491-3,1491-3,1491,2023-03-05,16493.96
PG-1491-4,1491-4,1491,2023-04-03,16557.63
PG-1491-7,1491-7,1491,2023-07-07,18798.75
PG-1491-9,1491-9,1491,2023-09-28,37437.71
PG-1491-10,1491-10,1491,2023-10-09,3434.37
PG-1491-11,1491-11,1491,2023-11-18,3894.78
PG-1491-12,1491-12,1491,2023-12-10,496.39
PG-1491-13,1491-13,1491,2024-01-20,2045.57
PG-1492-2,1492-2,1492,2023-02-12,21270.17
PG-1492-3,1492-3,1492,2023-03-28,44137.51
PG-1492-5,1492-5,1492,2023-06-03,85.25
PG-1492-6,1492-6,1492,2023-06-07,13542.17
PG-1492-7,1492-7,1492,2023-07-29,5676.42
PG-1492-8,1492-8,1492,2023-08-19,4776.23
PG-1492-9,1492-9,1492,2023-09-23,324.63
PG-1492-10,1492-10,1492,2023-10-11,8291.71
PG-1492-11,1492-11,1492,2023-11-20,19251.49
PG-1493-1,1493-1,1493,2023-01-09,9024.57
PG-1493-3,1493-3,1493,2023-04-01,16498.64
PG-1493-5,1493-5,1493,2023-05-26,1991.16
PG-1493-7,1493-7,1493,2023-07-05,62851.15
PG-1493-10,1493-10,1493,2023-10-28,4226.61
PG-1493-11,1493-11,1493,2023-12-06,26186.36
PG-1493-12,1493-12,1493,2023-12-20,306.08
PG-1494-1,1494-1,1494,2023-01-19,22630.2
PG-1494-2,1494-2,1494,2023-02-27,3312.71
PG-1494-3,1494-3,1494,2023-03-31,12155.53
PG-1494-4,1494-4,1494,2023-04-20,14584.53
PG-1494-6,1494-6,1494,2023-06-25,15574.03
PG-1494-7,1494-7,1494,2023-07-05,1165.81
PG-1494-10,1494-10,1494,2023-11-03,16202.61
PG-1494-11,1494-11,1494,2023-12-09,23411.26
PG-1494-12,1494-12,1494,2023-12-31,3172.2
PG-1494-13,1494-13,1494,2024-01-10,5228.22
PG-1495-3,1495-3,1495,2023-03-08,25082.85
PG-1495-4,1495-4,1495,2023-04-15,20952.29
PG-1495-5,1495-5,1495,2023-06-06,30204.52
PG-1495-6,1495-6,1495,2023-06-28,18694.22
PG-1495-7,1495-7,1495,2023-07-10,46105.48
PG-1495-8,1495-8,1495,2023-08-29,24189.77
PG-1495-9,1495-9,1495,2023-09-03,415.75
PG-1495-11,1495-11,1495,2023-11-18,61949.98
PG-1495-13,1495-13,1495,2024-01-01,5782.38
PG-1496-1,1496-1,1496,2023-01-10,21044.81
PG-1496-2,1496-2,1496,2023-02-06,8617.15
PG-1496-3,1496-3,1496,2023-04-01,49837.81
PG-1496-4,1496-4,1496,2023-04-02,25346.33
PG-1496-5,1496-5,1496,2023-05-17,29860.94
PG-1496-6,1496-6,1496,2023-06-07,9299.57
PG-1496-7,1496-7,1496,2023-08-03,2723.32
PG-1496-8,1496-8,1496,2023-08-07,46.97
PG-1496-10,1496-10,1496,2023-10-10,8454.25
PG-1496-11,1496-11,1496,2023-12-01,6996.89
PG-1497-1,1497-1,1497,2023-01-13,1695.02
PG-1497-3,1497-3,1497,2023-03-04,12354.15
PG-1497-4,1497-4,1497,2023-04-20,38630.16
PG-1497-5,1497-5,1497,2023-05-14,8419.08
PG-1497-6,1497-6,1497,2023-06-01,23762.34
PG-1497-7,1497-7,1497,2023-07-10,14590.27
PG-1497-8,1497-8,1497,2023-08-23,1900.65
PG-1497-10,1497-10,1497,2023-10-07,28952.9
PG-1497-11,1497-11,1497,2023-11-03,887.85
PG-1498-1,1498-1,1498,2023-02-06,50078.01
PG-1498-5,1498-5,1498,2023-05-06,18918.91
PG-1498-9,1498-9,1498,2023-09-10,6600.1
PG-1498-10,1498-10,1498,2023-10-30,4446.87
PG-1498-12,1498-12,1498,2024-01-03,41123.27
PG-1498-13,1498-13,1498,2024-01-21,9906.06
PG-1499-1,1499-1,1499,2023-01-11,4290.58
PG-1499-2,1499-2,1499,2023-03-06,6042.94
PG-1499-3,1499-3,1499,2023-03-15,24307.47
PG-1499-7,1499-7,1499,2023-07-06,36876.35
PG-1499-8,1499-8,1499,2023-08-28,21101.25
PG-1499-9,1499-9,1499,2023-09-08,26059.95
PG-1499-11,1499-11,1499,2023-11-20,20236.17
PG-1499-12,1499-12,1499,2023-12-02,5898.93
PG-1500-2,1500-2,1500,2023-03-01,64984.1
PG-1500-5,1500-5,1500,2023-06-08,49278.4
PG-1500-7,1500-7,1500,2023-07-06,25534.05
PG-1500-9,1500-9,1500,2023-09-03,687.89
PG-1500-10,1500-10,1500,2023-10-08,26400.37
PG-1500-11,1500-11,1500,2023-12-03,21617.63
PG-1500-12,1500-12,1500,2024-01-05,3697.72
PG-1501-3,1501-3,1501,2023-03-18,2121.04
PG-1501-4,1501-4,1501,2023-04-16,3959.23
PG-1501-5,1501-5,1501,2023-05-20,1229.35
PG-1501-6,1501-6,1501,2023-06-04,1895.94
PG-1501-7,1501-7,1501,2023-08-01,1224.28
PG-1501-9,1501-9,1501,2023-09-19,21624.49
PG-1501-10,1501-10,1501,2023-10-23,38875.73
PG-1501-11,1501-11,1501,2023-11-15,2233.68
PG-1501-12,1501-12,1501,2023-12-04,3599.92
PG-1501-13,1501-13,1501,2024-02-02,34629.1
PG-1502-1,1502-1,1502,2023-01-03,5975.18
PG-1502-2,1502-2,1502,2023-02-27,27531.0
PG-1502-4,1502-4,1502,2023-04-19,30758.34
PG-1502-5,1502-5,1502,2023-05-14,44688.63
PG-1502-7,1502-7,1502,2023-07-10,2297.85
PG-1502-8,1502-8,1502,2023-08-04,12160.6
PG-1502-10,1502-10,1502,2023-10-06,40079.29
PG-1502-12,1502-12,1502,2023-12-27,49412.61
PG-1502-13,1502-13,1502,2024-01-03,38756.45
PG-1503-3,1503-3,1503,2023-03-07,7907.87
PG-1503-5,1503-5,1503,2023-05-18,15816.69
PG-1503-6,1503-6,1503,2023-06-11,7980.71
PG-1503-7,1503-7,1503,2023-08-08,26673.63
PG-1503-8,1503-8,1503,2023-08-24,22721.5
PG-1503-9,1503-9,1503,2023-09-05,4289.47
PG-1503-10,1503-10,1503,2023-10-01,30033.47
PG-1503-12,1503-12,1503,2023-12-09,12413.11
PG-1503-13,1503-13,1503,2024-02-05,18995.98
PG-1504-2,1504-2,1504,2023-02-25,5340.07
PG-1504-3,1504-3,1504,2023-04-01,24043.16
PG-1504-4,1504-4,1504,2023-05-02,34619.49
PG-1504-5,1504-5,1504,2023-05-12,38237.03
PG-1504-7,1504-7,1504,2023-08-07,44357.57
PG-1504-8,1504-8,1504,2023-08-31,6154.69
PG-1504-10,1504-10,1504,2023-10-05,18933.35
PG-1504-11,1504-11,1504,2023-11-22,10202.46
PG-1504-12,1504-12,1504,2023-12-07,19817.71
PG-1505-1,1505-1,1505,2023-01-12,17979.47
PG-1505-2,1505-2,1505,2023-02-03,60192.97
PG-1505-4,1505-4,1505,2023-05-05,453.43
PG-1505-5,1505-5,1505,2023-05-03,5849.22
PG-1505-6,1505-6,1505,2023-07-04,8284.75
PG-1505-7,1505-7,1505,2023-08-08,754.91
PG-1505-8,1505-8,1505,2023-08-30,10833.23
PG-1505-10,1505-10,1505,2023-11-08,32666.54
PG-1505-11,1505-11,1505,2023-12-08,36240.53
PG-1505-12,1505-12,1505,2023-12-06,15629.61
PG-1506-2,1506-2,1506,2023-02-17,439.97
PG-1506-3,1506-3,1506,2023-03-25,1528.05
PG-1506-4,1506-4,1506,2023-04-30,12126.48
PG-1506-5,1506-5,1506,2023-05-29,35980.13
PG-1506-6,1506-6,1506,2023-06-28,16309.55
PG-1506-7,1506-7,1506,2023-07-10,32127.65
PG-1506-8,1506-8,1506,2023-08-19,9868.85
PG-1506-9,1506-9,1506,2023-09-08,30776.4
PG-1506-10,1506-10,1506,2023-10-23,3647.82
PG-1506-11,1506-11,1506,2023-12-01,21401.72
PG-1506-12,1506-12,1506,2023-12-10,6308.31
PG-1506-13,1506-13,1506,2024-01-14,160.78
PG-1507-2,1507-2,1507,2023-02-10,35100.39
PG-1507-3,1507-3,1507,2023-03-06,11604.33
PG-1507-4,1507-4,1507,2023-05-05,6326.84
PG-1507-5,1507-5,1507,2023-05-07,667.04
PG-1507-6,1507-6,1507,2023-06-10,2546.93
PG-1507-7,1507-7,1507,2023-07-09,2941.45
PG-1507-9,1507-9,1507,2023-10-07,39112.54
PG-1507-10,1507-10,1507,2023-11-06,1201.74
PG-1507-11,1507-11,1507,2023-11-23,14718.62
PG-1507-13,1507-13,1507,2024-01-05,4114.82
PG-1508-1,1508-1,1508,2023-01-13,13739.02
PG-1508-5,1508-5,1508,2023-05-23,14106.46
PG-1508-6,1508-6,1508,2023-06-28,4629.13
PG-1508-8,1508-8,1508,2023-08-28,2174.21
PG-1508-10,1508-10,1508,2023-10-05,7432.62
PG-1508-11,1508-11,1508,2023-11-06,45195.85
PG-1508-13,1508-13,1508,2024-01-19,743.94
PG-1509-1,1509-1,1509,2023-01-30,852.3
PG-1509-2,1509-2,1509,2023-02-26,61876.83
PG-1509-5,1509-5,1509,2023-05-08,26839.11
PG-1509-6,1509-6,1509,2023-06-04,15915.35
PG-1509-8,1509-8,1509,2023-08-10,14199.35
PG-1509-10,1509-10,1509,2023-10-02,12202.88
PG-1509-11,1509-11,1509,2023-11-22,5526.2
PG-1509-12,1509-12,1509,2024-01-03,20711.21
PG-1510-1,1510-1,1510,2023-01-09,1054.61
PG-1510-2,1510-2,1510,2023-03-03,5939.35
PG-1510-4,1510-4,1510,2023-05-03,6039.75
PG-1510-5,1510-5,1510,2023-05-09,1423.24
PG-1510-8,1510-8,1510,2023-09-04,46119.0
PG-1510-9,1510-9,1510,2023-09-27,9411.95
PG-1510-11,1510-11,1510,2023-11-20,2550.8
PG-1510-12,1510-12,1510,2023-12-10,20618.05
PG-1510-13,1510-13,1510,2024-01-06,4091.88
PG-1511-2,1511-2,1511,2023-03-04,654.61
PG-1511-3,1511-3,1511,2023-03-05,36715.46
PG-1511-4,1511-4,1511,2023-04-17,1356.3
PG-1511-5,1511-5,1511,2023-05-11,14035.63
PG-1511-6,1511-6,1511,2023-06-01,17659.14
PG-1511-7,1511-7,1511,2023-07-19,45393.56
PG-1511-8,1511-8,1511,2023-08-10,34294.22
PG-1511-13,1511-13,1511,2024-02-01,9088.95
PG-1512-1,1512-1,1512,2023-01-29,8267.65
PG-1512-2,1512-2,1512,2023-02-09,11163.24
PG-1512-4,1512-4,1512,2023-04-02,25774.13
PG-1512-5,1512-5,1512,2023-05-17,9043.25
PG-1512-6,1512-6,1512,2023-06-10,3675.61
PG-1512-7,1512-7,1512,2023-07-01,7429.75
PG-1512-8,1512-8,1512,2023-08-12,10688.63
PG-1512-11,1512-11,1512,2023-11-07,32614.96
PG-1512-12,1512-12,1512,2023-12-21,26619.45
PG-1512-13,1512-13,1512,2024-02-07,35462.87
PG-1513-2,1513-2,1513,2023-03-06,11258.28
PG-1513-3,1513-3,1513,2023-03-20,1862.85
PG-1513-5,1513-5,1513,2023-05-19,273.67
PG-1513-6,1513-6,1513,2023-06-09,1020.21
PG-1513-7,1513-7,1513,2023-07-14,8553.66
PG-1513-8,1513-8,1513,2023-08-24,22057.77
PG-1513-10,1513-10,1513,2023-10-04,23162.49
PG-1513-11,1513-11,1513,2023-11-18,3584.15
PG-1514-1,1514-1,1514,2023-01-01,974.95
PG-1514-5,1514-5,1514,2023-05-21,2105.94
PG-1514-6,1514-6,1514,2023-06-17,8350.08
PG-1514-7,1514-7,1514,2023-08-05,11383.37
PG-1514-8,1514-8,1514,2023-08-09,7002.27
PG-1514-12,1514-12,1514,2023-12-21,16223.07
PG-1514-13,1514-13,1514,2024-01-07,4736.15
PG-1515-3,1515-3,1515,2023-03-02,1123.23
PG-1515-4,1515-4,1515,2023-05-03,62317.82
PG-1515-7,1515-7,1515,2023-08-06,23249.45
PG-1515-8,1515-8,1515,2023-08-13,30607.69
PG-1515-9,1515-9,1515,2023-10-03,8801.04
PG-1515-10,1515-10,1515,2023-10-03,20770.87
PG-1515-11,1515-11,1515,2023-11-19,21492.18
PG-1515-13,1515-13,1515,2024-02-02,18972.61
PG-1516-1,1516-1,1516,2023-01-25,16140.26
PG-1516-2,1516-2,1516,2023-03-11,14780.15
PG-1516-3,1516-3,1516,2023-03-07,24555.12
PG-1516-4,1516-4,1516,2023-04-10,11641.8
PG-1516-5,1516-5,1516,2023-05-02,25219.87
PG-1516-8,1516-8,1516,2023-08-02,4004.69
PG-1516-9,1516-9,1516,2023-10-04,369.06
PG-1516-10,1516-10,1516,2023-10-01,35271.59
PG-1516-11,1516-11,1516,2023-11-16,20655.08
PG-1516-12,1516-12,1516,2023-12-26,17740.87
PG-1516-13,1516-13,1516,2024-01-08,8371.15
PG-1517-1,1517-1,1517,2023-01-06,10526.92
PG-1517-3,1517-3,1517,2023-03-18,7775.02
PG-1517-4,1517-4,1517,2023-04-05,43121.17
PG-1517-5,1517-5,1517,2023-05-12,45773.25
PG-1517-6,1517-6,1517,2023-06-18,0.21
PG-1517-7,1517-7,1517,2023-07-21,16238.93
PG-1517-8,1517-8,1517,2023-08-04,2248.53
PG-1517-9,1517-9,1517,2023-09-10,27359.56
PG-1517-10,1517-10,1517,2023-10-25,15735.25
PG-1517-13,1517-13,1517,2024-01-08,6347.57
PG-1518-2,1518-2,1518,2023-02-13,3823.61
PG-1518-3,1518-3,1518,2023-03-05,34862.43
PG-1518-5,1518-5,1518,2023-05-10,11178.85
PG-1518-6,1518-6,1518,2023-06-10,9572.49
PG-1518-7,1518-7,1518,2023-07-07,26417.4
PG-1518-8,1518-8,1518,2023-08-28,527.35
PG-1518-10,1518-10,1518,2023-10-23,543.15
PG-1518-11,1518-11,1518,2023-11-23,15986.82
PG-1518-12,1518-12,1518,2024-01-08,31240.7
PG-1518-13,1518-13,1518,2024-02-07,46419.94
PG-1519-1,1519-1,1519,2023-01-18,27066.95
PG-1519-3,1519-3,1519,2023-03-02,15043.94
PG-1519-4,1519-4,1519,2023-04-05,37409.12
PG-1519-6,1519-6,1519,2023-06-13,479.35
PG-1519-8,1519-8,1519,2023-08-18,3436.35
PG-1519-11,1519-11,1519,2023-11-26,9101.43
PG-1520-1,1520-1,1520,2023-01-09,16115.33
PG-1520-3,1520-3,1520,2023-03-01,2846.07
PG-1520-4,1520-4,1520,2023-04-19,45708.2
PG-1520-5,1520-5,1520,2023-05-23,8785.5
PG-1520-6,1520-6,1520,2023-06-22,1123.96
PG-1520-7,1520-7,1520,2023-07-22,27934.98
PG-1520-8,1520-8,1520,2023-09-03,38662.37
PG-1520-9,1520-9,1520,2023-09-03,56140.91
PG-1520-10,1520-10,1520,2023-10-09,7935.01
PG-1520-11,1520-11,1520,2023-11-12,12191.7
PG-1520-13,1520-13,1520,2024-01-31,182.85
PG-1521-1,1521-1,1521,2023-01-09,21309.63
PG-1521-4,1521-4,1521,2023-04-02,1840.95
PG-1521-7,1521-7,1521,2023-07-04,1267.76
PG-1521-9,1521-9,1521,2023-10-04,1798.52
PG-1521-10,1521-10,1521,2023-10-21,11625.34
PG-1521-11,1521-11,1521,2023-11-17,30064.15
PG-1521-12,1521-12,1521,2023-12-08,17103.95
PG-1521-13,1521-13,1521,2024-01-31,17053.89
PG-1522-2,1522-2,1522,2023-02-07,53404.38
PG-1522-3,1522-3,1522,2023-03-03,1192.67
PG-1522-4,1522-4,1522,2023-04-09,19680.41
PG-1522-5,1522-5,1522,2023-05-24,5582.98
PG-1522-8,1522-8,1522,2023-08-01,4995.95
PG-1522-9,1522-9,1522,2023-09-30,11523.52
PG-1522-10,1522-10,1522,2023-10-04,19025.88
PG-1523-2,1523-2,1523,2023-02-06,21325.89
PG-1523-3,1523-3,1523,2023-03-04,10832.89
PG-1523-4,1523-4,1523,2023-04-20,42288.94
PG-1523-5,1523-5,1523,2023-05-14,16625.55
PG-1523-6,1523-6,1523,2023-07-09,7100.72
PG-1523-7,1523-7,1523,2023-07-01,14587.29
PG-1523-8,1523-8,1523,2023-08-06,38633.18
PG-1523-9,1523-9,1523,2023-09-13,5146.53
PG-1523-11,1523-11,1523,2023-11-05,44079.81
PG-1523-13,1523-13,1523,2024-01-04,33599.12
PG-1524-1,1524-1,1524,2023-01-09,20153.89
PG-1524-4,1524-4,1524,2023-04-09,7667.45
PG-1524-5,1524-5,1524,2023-06-03,474.56
PG-1524-6,1524-6,1524,2023-06-01,24649.64
PG-1524-8,1524-8,1524,2023-08-04,27145.94
PG-1524-9,1524-9,1524,2023-09-20,35357.05
PG-1524-10,1524-10,1524,2023-10-05,3919.2
PG-1524-11,1524-11,1524,2023-11-13,4383.92
PG-1524-13,1524-13,1524,2024-01-06,3152.2
PG-1525-1,1525-1,1525,2023-01-27,48218.93
PG-1525-2,1525-2,1525,2023-03-09,2435.37
PG-1525-7,1525-7,1525,2023-07-03,2086.06
PG-1525-8,1525-8,1525,2023-08-25,2683.64
PG-1525-9,1525-9,1525,2023-09-10,37808.89
PG-1525-10,1525-10,1525,2023-10-28,5252.23
PG-1525-11,1525-11,1525,2023-11-10,4029.5
PG-1525-13,1525-13,1525,2024-02-03,133.65
PG-1526-2,1526-2,1526,2023-02-11,33830.12
PG-1526-3,1526-3,1526,2023-03-04,2493.25
PG-1526-4,1526-4,1526,2023-04-28,3412.87
PG-1526-5,1526-5,1526,2023-05-11,19964.67
PG-1526-6,1526-6,1526,2023-06-08,12732.64
PG-1526-7,1526-7,1526,2023-07-05,16761.9
PG-1526-8,1526-8,1526,2023-09-03,6985.05
PG-1526-9,1526-9,1526,2023-10-07,9667.97
PG-1526-10,1526-10,1526,2023-10-28,33080.51
PG-1526-11,1526-11,1526,2023-11-06,475.12
PG-1526-12,1526-12,1526,2023-12-03,9393.81
PG-1527-1,1527-1,1527,2023-01-26,36178.61
PG-1527-2,1527-2,1527,2023-02-17,54044.29
PG-1527-4,1527-4,1527,2023-05-04,13943.55
PG-1527-5,1527-5,1527,2023-05-01,13624.57
PG-1527-6,1527-6,1527,2023-06-14,6697.19
PG-1527-7,1527-7,1527,2023-07-30,39229.02
PG-1527-8,1527-8,1527,2023-08-04,2860.06
PG-1527-11,1527-11,1527,2023-11-04,12000.41
PG-1527-12,1527-12,1527,2023-12-08,34876.35
PG-1528-1,1528-1,1528,2023-01-16,5560.05
PG-1528-2,1528-2,1528,2023-02-01,43460.61
PG-1528-3,1528-3,1528,2023-03-03,12591.68
PG-1528-6,1528-6,1528,2023-06-09,38099.66
PG-1528-8,1528-8,1528,2023-08-24,22061.67
PG-1528-9,1528-9,1528,2023-10-06,5966.65
PG-1528-10,1528-10,1528,2023-10-17,9491.34
PG-1528-11,1528-11,1528,2023-11-14,15776.81
PG-1528-12,1528-12,1528,2023-12-02,3025.79
PG-1528-13,1528-13,1528,2024-01-09,13448.89
PG-1529-2,1529-2,1529,2023-02-04,9152.2
PG-1529-3,1529-3,1529,2023-03-03,6085.24
PG-1529-4,1529-4,1529,2023-04-05,13004.41
PG-1529-5,1529-5,1529,2023-05-04,4382.68
PG-1529-6,1529-6,1529,2023-06-05,24846.69
PG-1529-7,1529-7,1529,2023-07-10,41617.02
PG-1529-8,1529-8,1529,2023-08-07,46175.14
PG-1529-9,1529-9,1529,2023-09-05,42883.27
PG-1529-10,1529-10,1529,2023-10-04,46368.45
PG-1529-13,1529-13,1529,2024-01-05,37817.44
PG-1530-1,1530-1,1530,2023-01-12,128.01
PG-1530-2,1530-2,1530,2023-02-20,61864.7
PG-1530-3,1530-3,1530,2023-03-11,7457.85
PG-1530-5,1530-5,1530,2023-05-09,35580.8
PG-1530-6,1530-6,1530,2023-06-08,35715.32
PG-1530-7,1530-7,1530,2023-07-14,33092.08
PG-1530-8,1530-8,1530,2023-08-05,39253.04
PG-1530-9,1530-9,1530,2023-09-09,35534.1
PG-1530-11,1530-11,1530,2023-11-18,4034.95
PG-1530-13,1530-13,1530,2024-01-03,14938.5
PG-1531-2,1531-2,1531,2023-02-17,15097.62
PG-1531-3,1531-3,1531,2023-04-03,20240.59
PG-1531-5,1531-5,1531,2023-06-07,24246.4
PG-1531-6,1531-6,1531,2023-07-05,8611.17
PG-1531-7,1531-7,1531,2023-07-06,42754.31
PG-1531-9,1531-9,1531,2023-09-19,39919.91
PG-1531-10,1531-10,1531,2023-10-04,45688.54
PG-1531-11,1531-11,1531,2023-11-02,192.82
PG-1532-1,1532-1,1532,2023-01-12,4663.32
PG-1532-3,1532-3,1532,2023-04-02,12657.05
PG-1532-4,1532-4,1532,2023-04-02,515.52
PG-1532-5,1532-5,1532,2023-05-29,18250.52
PG-1532-6,1532-6,1532,2023-06-19,2247.76
PG-1532-7,1532-7,1532,2023-07-30,20429.47
PG-1532-8,1532-8,1532,2023-08-24,9524.89
PG-1532-9,1532-9,1532,2023-09-02,4312.84
PG-1532-10,1532-10,1532,2023-10-07,9538.2
PG-1532-11,1532-11,1532,2023-11-01,5387.06
PG-1532-13,1532-13,1532,2024-01-27,8950.53
PG-1533-1,1533-1,1533,2023-01-09,3144.43
PG-1533-2,1533-2,1533,2023-03-01,28414.71
PG-1533-3,1533-3,1533,2023-03-25,25308.86
PG-1533-4,1533-4,1533,2023-04-16,6924.01
PG-1533-6,1533-6,1533,2023-06-05,6791.65
PG-1533-8,1533-8,1533,2023-08-10,1396.59
PG-1533-9,1533-9,1533,2023-09-03,446.7
PG-1533-10,1533-10,1533,2023-11-03,50705.31
PG-1533-11,1533-11,1533,2023-11-02,15098.93
PG-1533-12,1533-12,1533,2023-12-05,2158.04
PG-1533-13,1533-13,1533,2024-01-10,20181.06
PG-1534-1,1534-1,1534,2023-01-03,17171.87
PG-1534-3,1534-3,1534,2023-04-04,51517.37
PG-1534-4,1534-4,1534,2023-05-07,4139.56
PG-1534-6,1534-6,1534,2023-06-19,17017.23
PG-1534-7,1534-7,1534,2023-07-15,45080.55
PG-1534-9,1534-9,1534,2023-09-23,1204.38
PG-1534-11,1534-11,1534,2023-11-02,19711.23
PG-1534-13,1534-13,1534,2024-01-01,3670.52
PG-1535-1,1535-1,1535,2023-01-06,38204.01
PG-1535-2,1535-2,1535,2023-02-06,10051.35
PG-1535-3,1535-3,1535,2023-04-07,976.46
PG-1535-4,1535-4,1535,2023-04-05,23938.9
PG-1535-6,1535-6,1535,2023-06-19,9429.42
PG-1535-7,1535-7,1535,2023-08-07,31465.58
PG-1535-8,1535-8,1535,2023-08-09,321.21
PG-1535-10,1535-10,1535,2023-10-15,16789.12
PG-1535-12,1535-12,1535,2023-12-18,4051.08
PG-1535-13,1535-13,1535,2024-01-09,1877.98
PG-1536-1,1536-1,1536,2023-01-31,5554.21
PG-1536-2,1536-2,1536,2023-02-08,434.13
PG-1536-4,1536-4,1536,2023-04-16,1259.85
PG-1536-5,1536-5,1536,2023-05-19,495.7
PG-1536-6,1536-6,1536,2023-06-11,4108.61
PG-1536-7,1536-7,1536,2023-08-07,14260.3
PG-1536-8,1536-8,1536,2023-08-11,14094.8
PG-1536-10,1536-10,1536,2023-10-26,51621.3
PG-1536-11,1536-11,1536,2023-12-09,11128.86
PG-1536-13,1536-13,1536,2024-01-24,487.4
PG-1537-1,1537-1,1537,2023-01-07,48124.08
PG-1537-2,1537-2,1537,2023-02-16,2950.58
PG-1537-3,1537-3,1537,2023-03-08,1985.53
PG-1537-4,1537-4,1537,2023-04-05,1818.25
PG-1537-5,1537-5,1537,2023-05-30,40041.47
PG-1537-6,1537-6,1537,2023-06-15,1034.96
PG-1537-7,1537-7,1537,2023-07-06,25076.61
PG-1537-8,1537-8,1537,2023-08-10,61115.83
PG-1537-9,1537-9,1537,2023-09-29,3025.91
PG-1537-10,1537-10,1537,2023-10-29,18613.71
PG-1537-11,1537-11,1537,2023-11-26,1260.97
PG-1537-13,1537-13,1537,2024-02-01,7533.29
PG-1538-1,1538-1,1538,2023-01-02,24239.39
PG-1538-2,1538-2,1538,2023-02-01,376.21
PG-1538-3,1538-3,1538,2023-03-01,22311.3
PG-1538-5,1538-5,1538,2023-05-23,7846.72
PG-1538-6,1538-6,1538,2023-06-02,20925.77
PG-1538-7,1538-7,1538,2023-07-07,4821.17
PG-1538-8,1538-8,1538,2023-08-20,1962.87
PG-1538-11,1538-11,1538,2023-11-21,1091.86
PG-1538-12,1538-12,1538,2023-12-13,2223.23
PG-1538-13,1538-13,1538,2024-01-15,1367.55
PG-1539-1,1539-1,1539,2023-02-05,41839.23
